Target site: layer 1, position 12
Shared dirs: (10, 64), Reference acts: (2000, 64)

============================================================
CONDITION A (alpha=0.1, 20 seeds)
============================================================
  Training A_seed0...
  Step   4400 | loss 0.0444 | aux 0.0000 | acc 0.8782 | 82s
  Step   4600 | loss 0.0594 | aux 0.0000 | acc 0.9096 | 86s
  Step   4800 | loss 0.0420 | aux 0.0000 | acc 0.8992 | 90s
  Step   5000 | loss 0.0470 | aux 0.0000 | acc 0.8414 | 93s
  Step   5200 | loss 0.0622 | aux 0.0000 | acc 0.8422 | 98s
  Step   5400 | loss 0.0441 | aux 0.0000 | acc 0.9028 | 102s
  Step   5600 | loss 0.0476 | aux 0.0000 | acc 0.8662 | 105s
  Step   5800 | loss 0.0527 | aux 0.0000 | acc 0.9038 | 109s
  Step   6000 | loss 0.0299 | aux 0.0000 | acc 0.9298 | 113s
  Step   6200 | loss 0.0615 | aux 0.0000 | acc 0.9424 | 117s
  Step   6400 | loss 0.0075 | aux 0.0000 | acc 0.9826 | 121s
  Step   6600 | loss 0.0200 | aux 0.0000 | acc 0.9556 | 124s
  Step   6800 | loss 0.0013 | aux 0.0000 | acc 0.9980 | 128s
  >>> Converged at step 6800
  Step   7000 | loss 0.0037 | aux 0.0000 | acc 0.9936 | 132s
  Step   7200 | loss 0.0001 | aux 0.0000 | acc 0.9998 | 136s
  Training A_seed17...
  Step    200 | loss 1.6985 | aux 0.0000 | acc 0.0000 | 4s
  Step    400 | loss 1.6253 | aux 0.0000 | acc 0.0000 | 7s
  Step    600 | loss 1.6090 | aux 0.0000 | acc 0.0000 | 11s
  Step    800 | loss 1.1085 | aux 0.0000 | acc 0.0040 | 15s
  Step   1000 | loss 0.8532 | aux 0.0000 | acc 0.0126 | 19s
  Step   1200 | loss 0.1591 | aux 0.0000 | acc 0.7034 | 23s
  Step   1400 | loss 0.0569 | aux 0.0000 | acc 0.8594 | 26s
  Step   1600 | loss 0.0651 | aux 0.0000 | acc 0.8858 | 30s
  Step   1800 | loss 0.0326 | aux 0.0000 | acc 0.9130 | 34s
  Step   2000 | loss 0.0304 | aux 0.0000 | acc 0.9314 | 38s
  Step   2200 | loss 0.0303 | aux 0.0000 | acc 0.9350 | 41s
  Step   2400 | loss 0.0388 | aux 0.0000 | acc 0.9432 | 45s
  Step   2600 | loss 0.0312 | aux 0.0000 | acc 0.9492 | 49s
  Step   2800 | loss 0.0252 | aux 0.0000 | acc 0.9370 | 53s
  Step   3000 | loss 0.0278 | aux 0.0000 | acc 0.9136 | 56s
  Step   3200 | loss 0.0155 | aux 0.0000 | acc 0.9540 | 60s
  Step   3400 | loss 0.0311 | aux 0.0000 | acc 0.9598 | 64s
  Step   3600 | loss 0.0112 | aux 0.0000 | acc 0.9800 | 68s
  Step   3800 | loss 0.0052 | aux 0.0000 | acc 0.9920 | 71s
  >>> Converged at step 3800
  Step   4000 | loss 0.0135 | aux 0.0000 | acc 0.9846 | 75s
  Step   4200 | loss 0.0046 | aux 0.0000 | acc 0.9910 | 79s
  Training A_seed18...
  Step    200 | loss 1.7255 | aux 0.0000 | acc 0.0000 | 4s
  Step    400 | loss 1.6258 | aux 0.0000 | acc 0.0000 | 7s
  Step    600 | loss 1.6032 | aux 0.0000 | acc 0.0000 | 11s
  Step    800 | loss 1.5594 | aux 0.0000 | acc 0.0004 | 15s
  Step   1000 | loss 1.1809 | aux 0.0000 | acc 0.0010 | 19s
  Step   1200 | loss 0.8669 | aux 0.0000 | acc 0.0098 | 22s
  Step   1400 | loss 0.1180 | aux 0.0000 | acc 0.7406 | 26s
  Step   1600 | loss 0.0620 | aux 0.0000 | acc 0.8096 | 30s
  Step   1800 | loss 0.0533 | aux 0.0000 | acc 0.8922 | 33s
  Step   2000 | loss 0.0269 | aux 0.0000 | acc 0.9606 | 37s
  Step   2200 | loss 0.0397 | aux 0.0000 | acc 0.9514 | 41s
  Step   2400 | loss 0.0193 | aux 0.0000 | acc 0.9642 | 45s
  Step   2600 | loss 0.0283 | aux 0.0000 | acc 0.9488 | 49s
  Step   2800 | loss 0.0119 | aux 0.0000 | acc 0.9878 | 52s
  Step   3000 | loss 0.0168 | aux 0.0000 | acc 0.9780 | 56s
  Step   3200 | loss 0.0103 | aux 0.0000 | acc 0.9902 | 60s
  >>> Converged at step 3200
  Step   3400 | loss 0.0060 | aux 0.0000 | acc 0.9722 | 64s
  Step   3600 | loss 0.0029 | aux 0.0000 | acc 0.9786 | 68s
  Training A_seed19...
  Step    200 | loss 1.6840 | aux 0.0000 | acc 0.0000 | 4s
  Step    400 | loss 1.6355 | aux 0.0000 | acc 0.0000 | 8s
  Step    600 | loss 1.6195 | aux 0.0000 | acc 0.0000 | 12s
  Step    800 | loss 1.5840 | aux 0.0000 | acc 0.0000 | 16s
  Step   1000 | loss 1.5767 | aux 0.0000 | acc 0.0004 | 20s
  Step   1200 | loss 1.3676 | aux 0.0000 | acc 0.0002 | 23s
  Step   1400 | loss 1.2562 | aux 0.0000 | acc 0.0004 | 27s
  Step   1600 | loss 0.9332 | aux 0.0000 | acc 0.0064 | 31s
  Step   1800 | loss 0.8442 | aux 0.0000 | acc 0.0168 | 35s
  Step   2000 | loss 0.1540 | aux 0.0000 | acc 0.5052 | 38s
  Step   2200 | loss 0.0603 | aux 0.0000 | acc 0.9160 | 42s
  Step   2400 | loss 0.0554 | aux 0.0000 | acc 0.9358 | 46s
  Step   2600 | loss 0.0446 | aux 0.0000 | acc 0.9514 | 50s
  Step   2800 | loss 0.0429 | aux 0.0000 | acc 0.9620 | 53s
  Step   3000 | loss 0.0137 | aux 0.0000 | acc 0.9840 | 57s
  Step   3200 | loss 0.0212 | aux 0.0000 | acc 0.9700 | 61s
  Step   3400 | loss 0.0454 | aux 0.0000 | acc 0.9290 | 65s
  Step   3600 | loss 0.0018 | aux 0.0000 | acc 0.9962 | 68s
  >>> Converged at step 3600
  Step   3800 | loss 0.0001 | aux 0.0000 | acc 1.0000 | 72s
  Step   4000 | loss 0.0020 | aux 0.0000 | acc 0.9960 | 76s

============================================================
CONDITION C2 (alpha=0.001, 20 seeds)
============================================================
  Training C2_seed0...
  Step    200 | loss 1.6880 | aux 0.0637 | acc 0.0002 | 4s
  Step    400 | loss 1.6207 | aux 0.1045 | acc 0.0000 | 8s
  Step    600 | loss 1.6084 | aux 0.1625 | acc 0.0000 | 12s
  Step    800 | loss 1.3101 | aux 0.1655 | acc 0.0004 | 15s
  Step   1000 | loss 1.2358 | aux 0.2089 | acc 0.0006 | 19s
  Step   1200 | loss 0.9264 | aux 0.2571 | acc 0.0084 | 23s
  Step   1400 | loss 0.9075 | aux 0.1716 | acc 0.0084 | 27s
  Step   1600 | loss 0.8088 | aux 0.2779 | acc 0.0086 | 31s
  Step   1800 | loss 0.5188 | aux 0.2589 | acc 0.0370 | 34s
  Step   2000 | loss 0.5343 | aux 0.2949 | acc 0.0900 | 38s
  Step   2200 | loss 0.4594 | aux 0.3309 | acc 0.0920 | 43s
  Step   2400 | loss 0.4366 | aux 0.6301 | acc 0.0806 | 47s
  Step   2600 | loss 0.4402 | aux 0.2435 | acc 0.0956 | 52s
  Step   2800 | loss 0.4469 | aux 0.4591 | acc 0.0858 | 56s
  Step   3000 | loss 0.4755 | aux 0.3117 | acc 0.0982 | 64s
  Step   3200 | loss 0.4616 | aux 0.3179 | acc 0.0898 | 69s
  Step   3400 | loss 0.1023 | aux 0.6598 | acc 0.7920 | 74s
  Step   3600 | loss 0.0315 | aux 0.4922 | acc 0.9690 | 83s
  Step   3800 | loss 0.0132 | aux 0.5328 | acc 0.9856 | 91s
  Step   4000 | loss 0.0086 | aux 0.6789 | acc 0.9704 | 100s
  Step   4200 | loss 0.0060 | aux 0.6907 | acc 0.9860 | 106s
  Step   4400 | loss 0.0132 | aux 0.9689 | acc 0.9828 | 110s
  Step   4600 | loss 0.0130 | aux 0.5617 | acc 0.9892 | 115s
  Step   4800 | loss 0.0018 | aux 0.5264 | acc 0.9922 | 119s
  >>> Converged at step 4800
  Step   5000 | loss 0.0023 | aux 0.9285 | acc 0.9980 | 123s
  Step   5200 | loss 0.0033 | aux 0.6509 | acc 0.9998 | 127s
  Training C2_seed1...
  Step    200 | loss 1.6736 | aux 0.1265 | acc 0.0002 | 4s
  Step    400 | loss 1.6028 | aux 0.0890 | acc 0.0000 | 9s
  Step    600 | loss 1.5847 | aux 0.1353 | acc 0.0000 | 13s
  Step    800 | loss 1.5837 | aux 0.5619 | acc 0.0000 | 17s
  Step   1000 | loss 1.5386 | aux 0.2424 | acc 0.0000 | 21s
  Step   1200 | loss 0.9197 | aux 0.3551 | acc 0.0078 | 25s
  Step   1400 | loss 0.8324 | aux 0.3182 | acc 0.0078 | 30s
  Step   1600 | loss 0.5445 | aux 0.1705 | acc 0.0900 | 34s
  Step   1800 | loss 0.1077 | aux 0.1541 | acc 0.6838 | 38s
  Step   2000 | loss 0.1318 | aux 0.2735 | acc 0.7790 | 43s
  Step   2200 | loss 0.0665 | aux 0.1855 | acc 0.7126 | 50s
  Step   2400 | loss 0.0473 | aux 0.2136 | acc 0.9048 | 59s
  Step   2600 | loss 0.0295 | aux 0.2378 | acc 0.9446 | 68s
  Step   2800 | loss 0.0086 | aux 0.2638 | acc 0.9746 | 76s
  Step   3000 | loss 0.0192 | aux 0.2732 | acc 0.9608 | 85s
  Step   3200 | loss 0.0245 | aux 0.2347 | acc 0.9664 | 90s
  Step   3400 | loss 0.0075 | aux 0.4130 | acc 0.9848 | 94s
  Step   3600 | loss 0.0101 | aux 0.3111 | acc 0.9832 | 99s
  Step   3800 | loss 0.0046 | aux 0.4776 | acc 0.9852 | 106s
  Step   4000 | loss 0.0094 | aux 0.3364 | acc 0.9874 | 115s
  Step   4200 | loss 0.0167 | aux 0.3980 | acc 0.9926 | 120s
  >>> Converged at step 4200
  Step   4400 | loss 0.0411 | aux 0.5233 | acc 0.9054 | 125s
  Step   4600 | loss 0.0025 | aux 0.3111 | acc 0.9940 | 132s
  Training C2_seed2...
  Step    200 | loss 1.6737 | aux 0.0445 | acc 0.0000 | 5s
  Step    400 | loss 1.6034 | aux 0.1340 | acc 0.0002 | 11s
  Step    600 | loss 1.4933 | aux 0.1552 | acc 0.0000 | 17s
  Step    800 | loss 0.8956 | aux 0.1504 | acc 0.0140 | 22s
  Step   1000 | loss 0.1479 | aux 0.2354 | acc 0.7148 | 27s
  Step   1200 | loss 0.1286 | aux 0.2223 | acc 0.7920 | 31s
  Step   1400 | loss 0.1240 | aux 0.3411 | acc 0.8546 | 36s
  Step   1600 | loss 0.0821 | aux 0.1702 | acc 0.9060 | 41s
  Step   1800 | loss 0.0662 | aux 0.2210 | acc 0.8630 | 45s
  Step   2000 | loss 0.0341 | aux 0.3548 | acc 0.9096 | 50s
  Step   2200 | loss 0.0367 | aux 0.2082 | acc 0.9368 | 55s
  Step   2400 | loss 0.0552 | aux 0.1789 | acc 0.8652 | 59s
  Step   2600 | loss 0.0177 | aux 0.2441 | acc 0.9524 | 64s
  Step   2800 | loss 0.0251 | aux 0.2557 | acc 0.9600 | 68s
  Step   3000 | loss 0.0228 | aux 0.2669 | acc 0.9706 | 73s
  Step   3200 | loss 0.0082 | aux 0.3884 | acc 0.9778 | 78s
  Step   3400 | loss 0.0127 | aux 0.7188 | acc 0.9710 | 82s
  Step   3600 | loss 0.0225 | aux 0.3774 | acc 0.9726 | 88s
  Step   3800 | loss 0.0127 | aux 0.3720 | acc 0.9758 | 97s
  Step   4000 | loss 0.0156 | aux 0.6620 | acc 0.9720 | 106s
  Step   4200 | loss 0.0178 | aux 0.3780 | acc 0.9836 | 115s
  Step   4400 | loss 0.0123 | aux 0.5112 | acc 0.9738 | 124s
  Step   4600 | loss 0.0172 | aux 0.3711 | acc 0.9554 | 132s
  Step   4800 | loss 0.0061 | aux 0.4729 | acc 0.9832 | 140s
  Step   5000 | loss 0.0117 | aux 0.3751 | acc 0.9728 | 147s
  Step   5200 | loss 0.0093 | aux 0.6056 | acc 0.9848 | 151s
  Step   5400 | loss 0.0020 | aux 0.4072 | acc 0.9936 | 160s
  >>> Converged at step 5400
  Step   5600 | loss 0.0147 | aux 0.4716 | acc 0.9666 | 169s
  Step   5800 | loss 0.0020 | aux 0.2656 | acc 0.9944 | 177s
  Training C2_seed3...
  Step    200 | loss 1.6661 | aux 0.1499 | acc 0.0000 | 7s
  Step    400 | loss 1.6089 | aux 0.0642 | acc 0.0000 | 12s
  Step    600 | loss 1.5986 | aux 0.0975 | acc 0.0000 | 18s
  Step    800 | loss 1.3189 | aux 0.1352 | acc 0.0004 | 24s
  Step   1000 | loss 1.2890 | aux 0.1896 | acc 0.0020 | 29s
  Step   1200 | loss 0.9328 | aux 0.2710 | acc 0.0096 | 35s
  Step   1400 | loss 0.4577 | aux 0.1794 | acc 0.1394 | 41s
  Step   1600 | loss 0.1612 | aux 0.1735 | acc 0.7680 | 46s
  Step   1800 | loss 0.0294 | aux 0.3779 | acc 0.9614 | 51s
  Step   2000 | loss 0.1447 | aux 0.1853 | acc 0.6854 | 58s
  Step   2200 | loss 0.0105 | aux 0.2544 | acc 0.9746 | 63s
  Step   2400 | loss 0.0346 | aux 0.2497 | acc 0.9188 | 69s
  Step   2600 | loss 0.0201 | aux 0.2291 | acc 0.8938 | 75s
  Step   2800 | loss 0.0095 | aux 0.3355 | acc 0.9932 | 82s
  >>> Converged at step 2800
  Step   3000 | loss 0.1567 | aux 0.5129 | acc 0.8822 | 87s
  Step   3200 | loss 0.0039 | aux 0.3268 | acc 0.9658 | 94s
  Training C2_seed4...
  Step    200 | loss 1.6606 | aux 0.0744 | acc 0.0000 | 5s
  Step    400 | loss 1.6141 | aux 0.1677 | acc 0.0000 | 12s
  Step    600 | loss 1.6215 | aux 0.1880 | acc 0.0000 | 16s
  Step    800 | loss 1.3816 | aux 0.3631 | acc 0.0004 | 22s
  Step   1000 | loss 1.2606 | aux 0.1473 | acc 0.0010 | 29s
  Step   1200 | loss 1.2717 | aux 0.1670 | acc 0.0018 | 37s
  Step   1400 | loss 0.2229 | aux 0.3565 | acc 0.6228 | 43s
  Step   1600 | loss 0.1048 | aux 0.3459 | acc 0.7320 | 51s
  Step   1800 | loss 0.0337 | aux 0.3314 | acc 0.9280 | 60s
  Step   2000 | loss 0.0546 | aux 0.2368 | acc 0.9434 | 68s
  Step   2200 | loss 0.0341 | aux 0.3127 | acc 0.9474 | 77s
  Step   2400 | loss 0.0233 | aux 0.7067 | acc 0.9404 | 86s
  Step   2600 | loss 0.0144 | aux 0.4211 | acc 0.9666 | 92s
  Step   2800 | loss 0.0163 | aux 0.4032 | acc 0.9770 | 99s
  Step   3000 | loss 0.0115 | aux 1.4272 | acc 0.9770 | 109s
  Step   3200 | loss 0.0103 | aux 0.9159 | acc 0.9694 | 119s
  Step   3400 | loss 0.0057 | aux 0.8302 | acc 0.9890 | 129s
  Step   3600 | loss 0.0197 | aux 0.7187 | acc 0.9844 | 138s
  Step   3800 | loss 0.0024 | aux 0.7252 | acc 0.9968 | 148s
  >>> Converged at step 3800
  Step   4000 | loss 0.0043 | aux 0.6772 | acc 0.9986 | 158s
  Step   4200 | loss 0.0011 | aux 0.7439 | acc 0.9986 | 167s
  Training C2_seed5...
  Step    200 | loss 1.7073 | aux 0.1062 | acc 0.0000 | 10s
  Step    400 | loss 1.6105 | aux 0.1462 | acc 0.0000 | 19s
  Step    600 | loss 1.5958 | aux 0.1563 | acc 0.0002 | 29s
  Step    800 | loss 1.5848 | aux 0.2586 | acc 0.0000 | 39s
  Step   1000 | loss 1.5529 | aux 0.2858 | acc 0.0000 | 48s
  Step   1200 | loss 1.4414 | aux 0.3130 | acc 0.0004 | 58s
  Step   1400 | loss 1.2641 | aux 0.3728 | acc 0.0018 | 67s
  Step   1600 | loss 1.0021 | aux 0.3790 | acc 0.0026 | 77s
  Step   1800 | loss 0.8922 | aux 0.4506 | acc 0.0092 | 87s
  Step   2000 | loss 0.8273 | aux 0.5438 | acc 0.0118 | 96s
  Step   2200 | loss 0.5866 | aux 0.4676 | acc 0.0470 | 106s
  Step   2400 | loss 0.4755 | aux 0.4007 | acc 0.0718 | 115s
  Step   2600 | loss 0.1933 | aux 0.4892 | acc 0.6130 | 125s
  Step   2800 | loss 0.0376 | aux 0.4231 | acc 0.9418 | 135s
  Step   3000 | loss 0.0154 | aux 0.3405 | acc 0.9598 | 144s
  Step   3200 | loss 0.0400 | aux 0.7192 | acc 0.9614 | 154s
  Step   3400 | loss 0.0107 | aux 0.5452 | acc 0.9828 | 164s
  Step   3600 | loss 0.0053 | aux 0.5003 | acc 0.9942 | 173s
  >>> Converged at step 3600
  Step   3800 | loss 0.0119 | aux 0.5637 | acc 0.9550 | 183s
  Step   4000 | loss 0.0043 | aux 0.7700 | acc 0.9976 | 193s
  Training C2_seed6...
  Step    200 | loss 1.7044 | aux 0.0870 | acc 0.0000 | 10s
  Step    400 | loss 1.6249 | aux 0.1381 | acc 0.0004 | 16s
  Step    600 | loss 1.5926 | aux 0.3147 | acc 0.0002 | 20s
  Step    800 | loss 1.5853 | aux 0.1955 | acc 0.0000 | 24s
  Step   1000 | loss 1.0122 | aux 0.2462 | acc 0.0054 | 28s
  Step   1200 | loss 0.1543 | aux 0.4545 | acc 0.5690 | 32s
  Step   1400 | loss 0.1257 | aux 0.4222 | acc 0.7526 | 36s
  Step   1600 | loss 0.0563 | aux 0.3048 | acc 0.8248 | 40s
  Step   1800 | loss 0.0192 | aux 0.2687 | acc 0.9506 | 44s
  Step   2000 | loss 0.0108 | aux 0.5631 | acc 0.9162 | 48s
  Step   2200 | loss 0.0046 | aux 0.3014 | acc 0.9842 | 52s
  Step   2400 | loss 0.0095 | aux 0.2454 | acc 0.9848 | 56s
  Step   2600 | loss 0.0018 | aux 0.2630 | acc 0.9970 | 60s
  >>> Converged at step 2600
  Step   2800 | loss 0.0096 | aux 0.2440 | acc 0.9822 | 64s
  Step   3000 | loss 0.0138 | aux 0.4874 | acc 0.9934 | 68s
  Training C2_seed7...
  Step    200 | loss 1.6626 | aux 0.1075 | acc 0.0000 | 4s
  Step    400 | loss 1.6155 | aux 0.1707 | acc 0.0000 | 8s
  Step    600 | loss 1.6139 | aux 0.1281 | acc 0.0000 | 12s
  Step    800 | loss 1.6426 | aux 0.1463 | acc 0.0000 | 16s
  Step   1000 | loss 1.5858 | aux 0.1766 | acc 0.0000 | 20s
  Step   1200 | loss 1.2283 | aux 0.4831 | acc 0.0026 | 24s
  Step   1400 | loss 0.6181 | aux 0.1968 | acc 0.0228 | 28s
  Step   1600 | loss 0.0875 | aux 0.2177 | acc 0.8178 | 32s
  Step   1800 | loss 0.0300 | aux 0.2332 | acc 0.9476 | 36s
  Step   2000 | loss 0.0145 | aux 0.2753 | acc 0.9872 | 40s
  Step   2200 | loss 0.0036 | aux 0.4175 | acc 0.9956 | 43s
  >>> Converged at step 2200
  Step   2400 | loss 0.0027 | aux 0.2501 | acc 0.9958 | 47s
  Step   2600 | loss 0.0008 | aux 0.2260 | acc 1.0000 | 51s
  Training C2_seed8...
  Step    200 | loss 1.6627 | aux 0.0782 | acc 0.0002 | 4s
  Step    400 | loss 1.5916 | aux 0.1229 | acc 0.0000 | 8s
  Step    600 | loss 0.9970 | aux 0.2328 | acc 0.0016 | 12s
  Step    800 | loss 0.8698 | aux 0.1852 | acc 0.0100 | 16s
  Step   1000 | loss 0.0974 | aux 0.1808 | acc 0.7092 | 19s
  Step   1200 | loss 0.0685 | aux 0.1748 | acc 0.8826 | 24s
  Step   1400 | loss 0.0534 | aux 0.2386 | acc 0.8996 | 28s
  Step   1600 | loss 0.0371 | aux 0.2252 | acc 0.9440 | 31s
  Step   1800 | loss 0.0201 | aux 0.2309 | acc 0.9612 | 35s
  Step   2000 | loss 0.0194 | aux 0.3189 | acc 0.9340 | 39s
  Step   2200 | loss 0.0171 | aux 0.3561 | acc 0.9636 | 43s
  Step   2400 | loss 0.0272 | aux 0.2795 | acc 0.9694 | 46s
  Step   2600 | loss 0.0228 | aux 0.2748 | acc 0.9688 | 50s
  Step   2800 | loss 0.0146 | aux 1.4396 | acc 0.9718 | 54s
  Step   3000 | loss 0.0104 | aux 0.3286 | acc 0.9660 | 58s
  Step   3200 | loss 0.0116 | aux 0.4290 | acc 0.9710 | 61s
  Step   3400 | loss 0.0069 | aux 0.6933 | acc 0.9780 | 65s
  Step   3600 | loss 0.0087 | aux 0.4616 | acc 0.9742 | 69s
  Step   3800 | loss 0.0134 | aux 0.4163 | acc 0.9758 | 73s
  Step   4000 | loss 0.0118 | aux 0.4383 | acc 0.9824 | 77s
  Step   4200 | loss 0.0031 | aux 0.6416 | acc 0.9780 | 80s
  Step   4400 | loss 0.0137 | aux 0.4018 | acc 0.9762 | 84s
  Step   4600 | loss 0.0023 | aux 0.6540 | acc 0.9860 | 88s
  Step   4800 | loss 0.0011 | aux 0.5325 | acc 0.9968 | 92s
  >>> Converged at step 4800
  Step   5000 | loss 0.0074 | aux 1.0654 | acc 0.9958 | 95s
  Step   5200 | loss 0.0025 | aux 1.2054 | acc 0.9938 | 99s
  Training C2_seed9...
  Step    200 | loss 1.6641 | aux 0.0721 | acc 0.0000 | 4s
  Step    400 | loss 1.6061 | aux 0.0912 | acc 0.0002 | 7s
  Step    600 | loss 1.5922 | aux 0.1749 | acc 0.0000 | 11s
  Step    800 | loss 1.1305 | aux 0.1303 | acc 0.0030 | 15s
  Step   1000 | loss 0.8578 | aux 0.1348 | acc 0.0056 | 19s
  Step   1200 | loss 0.7798 | aux 0.1294 | acc 0.0266 | 22s
  Step   1400 | loss 0.1662 | aux 0.1961 | acc 0.6756 | 26s
  Step   1600 | loss 0.0905 | aux 0.1745 | acc 0.8074 | 30s
  Step   1800 | loss 0.0618 | aux 0.1358 | acc 0.8390 | 34s
  Step   2000 | loss 0.0509 | aux 0.1518 | acc 0.8440 | 38s
  Step   2200 | loss 0.0430 | aux 0.1550 | acc 0.8942 | 42s
  Step   2400 | loss 0.0297 | aux 0.2414 | acc 0.9592 | 45s
  Step   2600 | loss 0.0162 | aux 0.2012 | acc 0.9744 | 49s
  Step   2800 | loss 0.0124 | aux 0.1945 | acc 0.9756 | 53s
  Step   3000 | loss 0.0186 | aux 0.4413 | acc 0.9840 | 57s
  Step   3200 | loss 0.0068 | aux 0.1615 | acc 0.9842 | 61s
  Step   3400 | loss 0.0162 | aux 0.1773 | acc 0.9672 | 64s
  Step   3600 | loss 0.0016 | aux 0.2517 | acc 0.9952 | 68s
  >>> Converged at step 3600
  Step   3800 | loss 0.0020 | aux 0.3113 | acc 0.9950 | 72s
  Step   4000 | loss 0.0185 | aux 0.3085 | acc 0.9862 | 76s
  Training C2_seed10...
  Step    200 | loss 1.6833 | aux 0.0711 | acc 0.0000 | 4s
  Step    400 | loss 1.6239 | aux 0.1118 | acc 0.0000 | 8s
  Step    600 | loss 1.5940 | aux 0.1510 | acc 0.0000 | 11s
  Step    800 | loss 1.6346 | aux 0.1728 | acc 0.0000 | 15s
  Step   1000 | loss 1.3695 | aux 0.3805 | acc 0.0006 | 19s
  Step   1200 | loss 1.2973 | aux 0.1789 | acc 0.0006 | 23s
  Step   1400 | loss 1.2053 | aux 0.2215 | acc 0.0010 | 27s
  Step   1600 | loss 0.9710 | aux 0.2537 | acc 0.0066 | 31s
  Step   1800 | loss 0.4827 | aux 0.3156 | acc 0.0876 | 35s
  Step   2000 | loss 0.2284 | aux 0.3291 | acc 0.5464 | 39s
  Step   2200 | loss 0.0964 | aux 0.3347 | acc 0.7726 | 43s
  Step   2400 | loss 0.1167 | aux 0.1793 | acc 0.7446 | 47s
  Step   2600 | loss 0.1189 | aux 0.2618 | acc 0.8228 | 51s
  Step   2800 | loss 0.0488 | aux 0.2601 | acc 0.8902 | 55s
  Step   3000 | loss 0.0481 | aux 0.3560 | acc 0.8638 | 58s
  Step   3200 | loss 0.0601 | aux 0.2367 | acc 0.9072 | 62s
  Step   3400 | loss 0.0304 | aux 0.4053 | acc 0.9342 | 66s
  Step   3600 | loss 0.0369 | aux 0.5463 | acc 0.9412 | 70s
  Step   3800 | loss 0.0425 | aux 0.1926 | acc 0.9042 | 74s
  Step   4000 | loss 0.0486 | aux 0.3411 | acc 0.9178 | 78s
  Step   4200 | loss 0.0391 | aux 0.3190 | acc 0.8814 | 82s
  Step   4400 | loss 0.0414 | aux 0.4097 | acc 0.9368 | 85s
  Step   4600 | loss 0.0851 | aux 0.2339 | acc 0.8178 | 89s
  Step   4800 | loss 0.0312 | aux 0.4579 | acc 0.9206 | 93s
  Step   5000 | loss 0.0404 | aux 0.3775 | acc 0.9132 | 97s
  Step   5200 | loss 0.0360 | aux 0.4552 | acc 0.9322 | 101s
  Step   5400 | loss 0.0221 | aux 0.3327 | acc 0.9346 | 104s
  Step   5600 | loss 0.0298 | aux 0.2994 | acc 0.9218 | 108s
  Step   5800 | loss 0.0049 | aux 0.2675 | acc 0.9786 | 112s
  Step   6000 | loss 0.0048 | aux 0.3469 | acc 0.9926 | 116s
  >>> Converged at step 6000
  Step   6200 | loss 0.0023 | aux 0.3076 | acc 0.9986 | 120s
  Step   6400 | loss 0.0058 | aux 0.3364 | acc 0.9930 | 124s
  Training C2_seed11...
  Step    200 | loss 1.7165 | aux 0.0944 | acc 0.0000 | 4s
  Step    400 | loss 1.6181 | aux 0.0851 | acc 0.0000 | 8s
  Step    600 | loss 1.5963 | aux 0.2325 | acc 0.0000 | 11s
  Step    800 | loss 0.9043 | aux 0.1709 | acc 0.0102 | 15s
  Step   1000 | loss 0.4854 | aux 0.1337 | acc 0.1578 | 19s
  Step   1200 | loss 0.0467 | aux 0.2893 | acc 0.8832 | 23s
  Step   1400 | loss 0.0295 | aux 0.1581 | acc 0.9402 | 27s
  Step   1600 | loss 0.0136 | aux 0.3687 | acc 0.9774 | 31s
  Step   1800 | loss 0.0280 | aux 0.3253 | acc 0.9702 | 34s
  Step   2000 | loss 0.0099 | aux 0.4630 | acc 0.9912 | 38s
  >>> Converged at step 2000
  Step   2200 | loss 0.0044 | aux 0.6159 | acc 0.9900 | 42s
  Step   2400 | loss 0.0029 | aux 0.5464 | acc 0.9964 | 46s
  Training C2_seed12...
  Step    200 | loss 1.6865 | aux 0.1461 | acc 0.0002 | 4s
  Step    400 | loss 1.6237 | aux 0.1182 | acc 0.0000 | 7s
  Step    600 | loss 1.2368 | aux 0.1377 | acc 0.0008 | 11s
  Step    800 | loss 0.8736 | aux 0.2456 | acc 0.0074 | 15s
  Step   1000 | loss 0.1726 | aux 0.1680 | acc 0.6826 | 19s
  Step   1200 | loss 0.0745 | aux 0.1356 | acc 0.7586 | 23s
  Step   1400 | loss 0.0534 | aux 0.1573 | acc 0.7628 | 27s
  Step   1600 | loss 0.1126 | aux 0.1878 | acc 0.8986 | 30s
  Step   1800 | loss 0.0648 | aux 0.1514 | acc 0.8588 | 34s
  Step   2000 | loss 0.0530 | aux 0.2287 | acc 0.8606 | 38s
  Step   2200 | loss 0.0289 | aux 0.2326 | acc 0.9526 | 42s
  Step   2400 | loss 0.0147 | aux 0.1812 | acc 0.9754 | 46s
  Step   2600 | loss 0.0327 | aux 0.5763 | acc 0.9524 | 49s
  Step   2800 | loss 0.0099 | aux 0.4359 | acc 0.9790 | 53s
  Step   3000 | loss 0.0115 | aux 0.3405 | acc 0.9894 | 57s
  Step   3200 | loss 0.0044 | aux 0.3721 | acc 0.9916 | 61s
  >>> Converged at step 3200
  Step   3400 | loss 0.0120 | aux 0.3533 | acc 0.9920 | 64s
  Step   3600 | loss 0.0046 | aux 0.5844 | acc 0.9880 | 68s
  Training C2_seed13...
  Step    200 | loss 1.6699 | aux 0.1205 | acc 0.0000 | 4s
  Step    400 | loss 1.6311 | aux 0.1055 | acc 0.0000 | 8s
